DMU,投入_资本,投入_劳动,投入_能源,产出_营收,非期望_SO2,非期望_废水,非期望_烟尘
688468_2022,0.001,0.001,0.001,465270072.25,0.24112593127620566,46527.007225,930.5401445
688468_2023,0.001,0.001,0.001,445340815.75,0.18657574401305205,44534.081575,890.6816315
688468_2024,0.001,0.001,0.001,436289767.28,0.2024742613606796,43628.976727999994,872.57953456
688469_2023,0.001,0.001,0.001,5324482794.85,67.57580955797903,532448.2794850001,10648.965589700001
688469_2024,0.001,0.001,0.001,6509090845.76,97.53459993636784,650909.084576,13018.18169152
688472_2023,0.001,0.001,0.001,51309560777.53,1419.0006198116844,5130956.077753,102619.12155506
688472_2024,0.001,0.001,0.001,46165009326.63,1469.516755666957,4616500.932663,92330.01865326
688475_2022,0.001,0.001,0.001,4306313778.13,99.23542929511825,430631.377813,8612.62755626
688475_2023,0.001,0.001,0.001,4839744865.55,61.42374573168794,483974.486555,9679.4897311
688475_2024,0.001,0.001,0.001,5441939939.51,81.54402011820072,544193.993951,10883.879879020002
688478_2023,0.001,0.001,0.001,405570772.55,11.216334127693113,40557.077255000004,811.1415451000001
688478_2024,0.001,0.001,0.001,424966295.63,13.527455125234134,42496.629563,849.9325912600001
688484_2023,0.001,0.001,0.001,1780402270.59,3.96931795660477,178040.227059,3560.80454118
688484_2024,0.001,0.001,0.001,2567209885.53,686.5780021834062,256720.98855300003,5134.419771060001
688486_2022,0.001,0.001,0.001,240937598.29,23.20831545465639,24093.759829,481.87519657999997
688486_2023,0.001,0.001,0.001,323147354.0,15.758711483274402,32314.7354,646.294708
688486_2024,0.001,0.001,0.001,466002733.23,31.620865288125124,46600.273323,932.0054664600001
688488_2020,0.001,0.001,0.001,289056180.56,56.068088087124494,28905.618056,578.11236112
688488_2021,0.001,0.001,0.001,255709508.81,14.765473112256256,25570.950881,511.41901762000003
688488_2022,0.001,0.001,0.001,244219269.82,14.83351046647014,24421.926982,488.43853964000004
688488_2023,0.001,0.001,0.001,411363846.09,11.376545496087335,41136.384609,822.7276921800001
688488_2024,0.001,0.001,0.001,417804702.67,13.299488511439565,41780.470267000004,835.6094053400001
688489_2022,0.001,0.001,0.001,339764315.16,0.17608264918306754,33976.431516000004,679.52863032
688489_2023,0.001,0.001,0.001,358599977.0,0.15023562886137357,35859.9977,717.199954
688489_2024,0.001,0.001,0.001,473207341.77,0.21960704600674588,47320.734177,946.4146835399999
688496_2022,0.001,0.001,0.001,1044193300.16,63.42272769203449,104419.33001599999,2088.38660032
688496_2023,0.001,0.001,0.001,661075460.74,18.282489156351584,66107.546074,1322.15092148
688496_2024,0.001,0.001,0.001,753380835.25,23.981491110836085,75338.083525,1506.7616704999998
688498_2022,0.001,0.001,0.001,282905278.42,31.51813059793414,28290.527842000003,565.8105568400001
688498_2023,0.001,0.001,0.001,144403649.04,17.02594675621238,14440.364904,288.80729808
688498_2024,0.001,0.001,0.001,252172673.21,49.49354488271078,25217.267321,504.34534642
688499_2021,0.001,0.001,0.001,2331349001.63,61.63855820317192,233134.900163,4662.69800326
688499_2022,0.001,0.001,0.001,4203760891.34,78.51585361662038,420376.089134,8407.52178268
688499_2023,0.001,0.001,0.001,4994380197.68,77.21798611045585,499438.01976800006,9988.760395360001
688499_2024,0.001,0.001,0.001,2482135940.85,33.417923552640886,248213.594085,4964.2718816999995
688501_2021,0.001,0.001,0.001,627919290.9,43.7684940992114,62791.92909,1255.8385818
688501_2022,0.001,0.001,0.001,762155555.06,45.748610414149276,76215.55550599999,1524.3111101199997
688501_2023,0.001,0.001,0.001,1029232280.95,43.00931633894142,102923.228095,2058.4645619
688501_2024,0.001,0.001,0.001,1314035274.84,57.396862649652434,131403.527484,2628.0705496799997
688502_2023,0.001,0.001,0.001,458027970.99,12.667073443562343,45802.797099,916.0559419800001
688502_2024,0.001,0.001,0.001,502828582.77,16.005954258142992,50282.858277,1005.65716554
688503_2022,0.001,0.001,0.001,6504210608.17,395.0559519874328,650421.060817,13008.42121634
688503_2023,0.001,0.001,0.001,10290365714.83,284.5870263973756,1029036.571483,20580.731429659998
688503_2024,0.001,0.001,0.001,12487581880.33,397.5025907841099,1248758.188033,24975.16376066
688505_2020,0.001,0.001,0.001,833802693.0,2.768416999247217,83380.2693,1667.605386
688505_2021,0.001,0.001,0.001,1140313088.0,2.1833079113068283,114031.3088,2280.626176
688505_2022,0.001,0.001,0.001,1031159838.0,686.5780021834062,103115.9838,2062.319676
688505_2023,0.001,0.001,0.001,850733212.0,1.89666721417549,85073.3212,1701.4664240000002
688505_2024,0.001,0.001,0.001,709404966.0,686.5780021834062,70940.4966,1418.809932
688506_2022,0.001,0.001,0.001,703281558.8,686.5780021834062,70328.15587999999,1406.5631176
688506_2023,0.001,0.001,0.001,561870733.49,28.081653955388134,56187.073349,1123.74146698
688506_2024,0.001,0.001,0.001,5822717804.49,857.7983731057354,582271.780449,11645.435608979999
688510_2020,0.001,0.001,0.001,301120950.84,58.40828576599595,30112.095083999997,602.24190168
688510_2021,0.001,0.001,0.001,312636485.65,18.052616206014303,31263.648564999996,625.2729712999999
688510_2022,0.001,0.001,0.001,362513695.54,22.018535642149356,36251.369554000004,725.0273910800001
688510_2023,0.001,0.001,0.001,543505433.12,15.031010493585141,54350.543312,1087.01086624
688510_2024,0.001,0.001,0.001,703237456.45,22.385335572103212,70323.745645,1406.4749129000002
688511_2021,0.001,0.001,0.001,208053761.62,31.917619796957506,20805.376162,416.10752324000003
688511_2022,0.001,0.001,0.001,112472026.54,686.5780021834062,11247.202654,224.94405308
688511_2023,0.001,0.001,0.001,140482684.67,7.021163236467202,14048.268466999998,280.96536934
688511_2024,0.001,0.001,0.001,77756471.17,11.455024390265997,7775.647117,155.51294234000002
688512_2023,0.001,0.001,0.001,552024362.34,8.534834725558976,55202.436234,1104.04872468
688512_2024,0.001,0.001,0.001,523986948.28,7.05463205782605,52398.694828,1047.97389656
688513_2020,0.001,0.001,0.001,921918474.02,254.89376177222346,92191.847402,1843.83694804
688513_2021,0.001,0.001,0.001,1022935588.0,156.92900200571327,102293.5588,2045.871176
688513_2022,0.001,0.001,0.001,1170512900.63,686.5780021834062,117051.29006300001,2341.02580126
688513_2023,0.001,0.001,0.001,1117120749.58,55.832412058969936,111712.074958,2234.24149916
688513_2024,0.001,0.001,0.001,1349755302.66,198.84492801965675,134975.53026600002,2699.51060532
688515_2022,0.001,0.001,0.001,402998012.46,24.477492051294814,40299.801245999995,805.99602492
688515_2023,0.001,0.001,0.001,273530079.71,7.5646594272856715,27353.007971,547.06015942
688515_2024,0.001,0.001,0.001,396226493.67,12.612614618304834,39622.649367,792.4529873399999
688516_2020,0.001,0.001,0.001,1143873113.08,221.8765166702608,114387.31130799999,2287.74622616
688516_2021,0.001,0.001,0.001,2046727469.8,118.1844960091149,204672.74698,4093.4549396
688516_2022,0.001,0.001,0.001,3539647335.03,214.99284569345966,353964.733503,7079.2946700600005
688516_2023,0.001,0.001,0.001,6302198129.34,174.2915533906856,630219.812934,12604.39625868
688516_2024,0.001,0.001,0.001,9197629759.41,292.7773922505714,919762.975941,18395.259518820003
688517_2021,0.001,0.001,0.001,531839447.37,56.654402289109505,53183.944737,1063.67889474
688517_2022,0.001,0.001,0.001,606221610.46,66.48312861332431,60622.161046,1212.4432209200002
688517_2023,0.001,0.001,0.001,571386168.61,49.82596163656485,57138.616861,1142.77233722
688517_2024,0.001,0.001,0.001,657866788.58,64.67051453487834,65786.678858,1315.73357716
688518_2020,0.001,0.001,0.001,877925500.98,24.180130478168454,87792.550098,1755.85100196
688518_2021,0.001,0.001,0.001,1399752947.57,37.0080813591323,139975.294757,2799.50589514
688518_2022,0.001,0.001,0.001,2822406240.52,52.71556612171281,282240.624052,5644.81248104
688518_2023,0.001,0.001,0.001,3512257599.54,54.30292604948369,351225.759954,7024.5151990800005
688518_2024,0.001,0.001,0.001,3149554276.53,42.40362596817709,314955.42765300005,6299.108553060001
688519_2020,0.001,0.001,0.001,2120681373.8,7.041150639717186,212068.13738,4241.3627476
688519_2021,0.001,0.001,0.001,4207119601.56,8.055189058656126,420711.960156,8414.23920312
688519_2022,0.001,0.001,0.001,3778211331.21,686.5780021834062,377821.133121,7556.422662420001
688519_2023,0.001,0.001,0.001,2982830513.76,6.650071680627916,298283.05137600005,5965.661027520001
688519_2024,0.001,0.001,0.001,3361541042.55,686.5780021834062,336154.104255,6723.082085100001
688520_2020,0.001,0.001,0.001,328165.08,0.000244113750484934,32.816508,0.65633016
688520_2021,0.001,0.001,0.001,134392817.77,0.07046451799754337,13439.281777000002,268.78563554000004
688520_2022,0.001,0.001,0.001,1023176678.65,0.5302606898967082,102317.667865,2046.3533573
688520_2023,0.001,0.001,0.001,1887349306.4,0.7907058787348479,188734.93064,3774.6986128000003
688520_2024,0.001,0.001,0.001,2512708141.32,1.1661028130467805,251270.81413200003,5025.416282640001
688522_2022,0.001,0.001,0.001,210008608.23,3.9224412539697955,21000.860823,420.01721646
688522_2023,0.001,0.001,0.001,212492957.53,3.2853482501679054,21249.295753,424.98591505999997
688522_2024,0.001,0.001,0.001,345275576.66,4.6485740911783395,34527.557666,690.55115332
688523_2023,0.001,0.001,0.001,456204382.93,25.286831616021484,45620.438293,912.40876586
688523_2024,0.001,0.001,0.001,508040314.4,26.75081072301295,50804.03144,1016.0806288
688525_2022,0.001,0.001,0.001,2985692711.9,55.76535344688102,298569.27119,5971.3854238
688525_2023,0.001,0.001,0.001,3590752218.29,55.516529367708955,359075.221829,7181.5044365799995
688525_2024,0.001,0.001,0.001,6695185057.35,90.13977789656722,669518.505735,13390.370114700001
688526_2020,0.001,0.001,0.001,843227687.69,192.58588462421577,84322.768769,1686.45537538
688526_2021,0.001,0.001,0.001,1103021004.82,158.00933248279867,110302.100482,2206.04200964
688526_2022,0.001,0.001,0.001,1001267679.9,105.52152026284809,100126.76799,2002.5353598
688526_2023,0.001,0.001,0.001,1064074588.89,74.47815803578132,106407.458889,2128.14917778
688526_2024,0.001,0.001,0.001,941923862.86,65.50573776633196,94192.38628600001,1883.8477257200002
688528_2020,0.001,0.001,0.001,302084839.1,83.52098713978634,30208.483910000003,604.1696782
688528_2021,0.001,0.001,0.001,305677208.41,46.894076043890394,30567.720841000002,611.3544168200001
688528_2022,0.001,0.001,0.001,367901054.71,686.5780021834062,36790.105470999995,735.80210942
688528_2023,0.001,0.001,0.001,327014234.2,16.343795851851553,32701.42342,654.0284684
688528_2024,0.001,0.001,0.001,320522012.91,47.219059973464624,32052.201291,641.04402582
688529_2020,0.001,0.001,0.001,1036543748.6,317.2525693241321,103654.37486,2073.0874972
688529_2021,0.001,0.001,0.001,1193362599.23,249.76027461151617,119336.259923,2386.7251984600002
688529_2022,0.001,0.001,0.001,1566778677.81,258.79761772515735,156677.867781,3133.55735562
688529_2023,0.001,0.001,0.001,2006184243.15,202.1877814922427,200618.424315,4012.3684863000003
688529_2024,0.001,0.001,0.001,1808667429.64,256.1972552508761,180866.742964,3617.3348592800003
688530_2024,0.001,0.001,0.001,436756352.46,5.880213955018264,43675.635246,873.51270492
688531_2023,0.001,0.001,0.001,587392775.02,16.24474462839886,58739.277502,1174.7855500399999
688531_2024,0.001,0.001,0.001,739495926.25,23.53950903991206,73949.592625,1478.9918525
688533_2021,0.001,0.001,0.001,1301980147.72,75.18043796382781,130198.01477200001,2603.96029544
688533_2022,0.001,0.001,0.001,1768910834.21,107.44097872721443,176891.08342100002,3537.8216684200006
688533_2023,0.001,0.001,0.001,2326463032.64,64.33990927341652,232646.303264,4652.926065279999
688533_2024,0.001,0.001,0.001,2775904771.25,88.3621303881042,277590.477125,5551.809542499999
688535_2023,0.001,0.001,0.001,282902181.17,7.823851234409892,28290.218117,565.80436234
688535_2024,0.001,0.001,0.001,331634930.76,10.556546930775777,33163.493076,663.26986152
688538_2021,0.001,0.001,0.001,4020546614.79,7.697965869395419,402054.661479,8041.09322958
688538_2022,0.001,0.001,0.001,4190881465.68,686.5780021834062,419088.14656799997,8381.76293136
688538_2023,0.001,0.001,0.001,3038449898.29,6.77407232104334,303844.98982899997,6076.89979658
688538_2024,0.001,0.001,0.001,4958311750.3,686.5780021834062,495831.17503000004,9916.6235006
688539_2023,0.001,0.001,0.001,341171883.85,9.435339287828832,34117.188385,682.3437677000001
688539_2024,0.001,0.001,0.001,345770831.28,11.006518521241775,34577.083128,691.54166256
688543_2023,0.001,0.001,0.001,1040254236.84,58.93347677570853,104025.42368400001,2080.5084736800004
688543_2024,0.001,0.001,0.001,1204437738.76,90.69653462829389,120443.77387599999,2408.87547752
688545_2024,0.001,0.001,0.001,1137003707.95,79.07249159838935,113700.37079500001,2274.0074159
688548_2023,0.001,0.001,0.001,1835414677.13,28.377299972354226,183541.46771300002,3670.8293542600004
688548_2024,0.001,0.001,0.001,2103465609.75,28.319743405416737,210346.560975,4206.9312195
688549_2023,0.001,0.001,0.001,894015891.56,11.346425551097557,89401.58915599999,1788.0317831199998
688549_2024,0.001,0.001,0.001,1029504485.0,15.42647206139082,102950.4485,2059.00897
688550_2020,0.001,0.001,0.001,1049609791.38,67.98222659203802,104960.979138,2099.21958276
688550_2021,0.001,0.001,0.001,1525576435.25,356.093457069625,152557.643525,3051.1528705
688550_2022,0.001,0.001,0.001,1480379426.82,164.92725893837226,148037.942682,2960.75885364
688550_2023,0.001,0.001,0.001,1208162739.17,142.44871654351465,120816.27391700001,2416.3254783400002
688550_2024,0.001,0.001,0.001,1458698343.66,286.29649288822753,145869.834366,2917.39668732
688551_2020,0.001,0.001,0.001,162480888.3,6.609068472358111,16248.08883,324.9617766
688551_2021,0.001,0.001,0.001,247522361.42,25.417421369226506,24752.236141999998,495.04472283999996
688551_2022,0.001,0.001,0.001,375141679.72,36.135524322161345,37514.167972,750.28335944
688551_2023,0.001,0.001,0.001,528950621.48,25.794982164087312,52895.062148000005,1057.9012429600002
688551_2024,0.001,0.001,0.001,478272045.87,32.45340607491027,47827.204587,956.54409174
688552_2023,0.001,0.001,0.001,725686796.43,50.79325873703451,72568.679643,1451.37359286
688552_2024,0.001,0.001,0.001,217816283.74,15.147950833930734,21781.628374,435.63256748000003
688553_2021,0.001,0.001,0.001,1823733127.05,279.7797074518393,182373.312705,3647.4662541
688553_2022,0.001,0.001,0.001,1493267942.75,686.5780021834062,149326.794275,2986.5358855
688553_2023,0.001,0.001,0.001,927075092.41,46.3341483796654,92707.50924099999,1854.1501848199998
688553_2024,0.001,0.001,0.001,1094382336.85,161.22357627939468,109438.23368499998,2188.7646736999995
688556_2020,0.001,0.001,0.001,746097434.36,89.87864400196,74609.743436,1492.1948687200002
688556_2021,0.001,0.001,0.001,1566596736.29,109.19807848214768,156659.673629,3133.19347258
688556_2022,0.001,0.001,0.001,3570559499.71,214.32387972283837,357055.949971,7141.11899942
688556_2023,0.001,0.001,0.001,6183894218.73,258.41111630740824,618389.421873,12367.78843746
688556_2024,0.001,0.001,0.001,4474236759.85,195.43398695929667,447423.67598500004,8948.4735197
688557_2020,0.001,0.001,0.001,451802458.71,54.426393223613225,45180.245871,903.60491742
688557_2021,0.001,0.001,0.001,603889939.33,42.093551877111544,60388.993933000005,1207.7798786600001
688557_2022,0.001,0.001,0.001,915446271.78,54.94993058136491,91544.627178,1830.89254356
688557_2023,0.001,0.001,0.001,975504481.46,40.764151698042554,97550.44814600001,1951.0089629200002
688557_2024,0.001,0.001,0.001,1207683098.47,52.7514156236251,120768.309847,2415.36619694
688558_2020,0.001,0.001,0.001,735609509.26,142.6858221229245,73560.950926,1471.2190185200002
688558_2021,0.001,0.001,0.001,1136833011.82,65.64432174333388,113683.301182,2273.66602364
688558_2022,0.001,0.001,0.001,1163160761.19,70.64863201833334,116316.076119,2326.3215223800003
688558_2023,0.001,0.001,0.001,1104118198.27,30.535135829434246,110411.819827,2208.23639654
688558_2024,0.001,0.001,0.001,1037421369.74,33.02302128292851,103742.13697400001,2074.84273948
688559_2020,0.001,0.001,0.001,1320590723.68,36.37217049874571,132059.072368,2641.1814473599998
688559_2021,0.001,0.001,0.001,1984330736.02,52.46373901161767,198433.073602,3968.66147204
688559_2022,0.001,0.001,0.001,4105415522.44,76.67900542567497,410541.552244,8210.83104488
688559_2023,0.001,0.001,0.001,4804512316.57,74.28244359545387,480451.23165699997,9609.02463314
688559_2024,0.001,0.001,0.001,4524717231.68,60.917958624707275,452471.72316800006,9049.434463360001
688560_2020,0.001,0.001,0.001,918629999.98,186.72094910133816,91862.999998,1837.25999996
688560_2021,0.001,0.001,0.001,1289068858.97,147.37512258620447,128906.885897,2578.13771794
688560_2022,0.001,0.001,0.001,1741534018.57,146.75617922678143,174153.401857,3483.06803714
688560_2023,0.001,0.001,0.001,1396281787.16,79.10348966797355,139628.178716,2792.56357432
688560_2024,0.001,0.001,0.001,863876804.15,65.05162530263652,86387.680415,1727.7536083
688563_2023,0.001,0.001,0.001,2802656371.1,1.1741742035709712,280265.63711,5605.312742200001
688563_2024,0.001,0.001,0.001,2932101961.25,1.3607359680688724,293210.196125,5864.203922500001
688566_2020,0.001,0.001,0.001,565973500.28,109.7816071851483,56597.350028,1131.94700056
688566_2021,0.001,0.001,0.001,509693982.77,29.4313372744429,50969.398277,1019.38796554
