DMU,标准化GTFP,效率等级,GTFP排名,百分位排名,传统TFP,绿色TFP_简单,绿色TFP_对数,综合GTFP,资本效率,劳动效率,能源效率,总投入,总污染
2693_2021,0.8600211830781688,A级,399,2.07,0.000653778778576116,4.129447799640338e-05,-2.8491775296335975,-1.4245681175778004,0.638401016240189,17.60821959867963,0.0006544733168623155,48991115.19,14.832111143001118
2066_2021,0.8598995701950629,A级,400,2.07,0.0002627006782756542,9.77973588937162e-06,-2.85073740686256,-1.4253638135633353,4.833800463192864,789.2025801737768,0.00026271504339774737,1727408876.82,25.86173543899821
2612_2022,0.8598698152320635,A级,401,2.08,0.00025884838407967697,1.1655527755598539e-05,-2.851128648084067,-1.4255584962781558,5.769511617116331,187.53761242745702,0.0002588603551070967,1498281644.21,21.20820792800051
603896_2020,0.8598314031146306,A级,402,2.08,0.0009776294495021176,1.2062209372485694e-05,-2.8516317032618748,-1.425809820526251,0.7773584770069278,36.09821589103084,0.000978887038038973,65060495.5,80.04895250000017
603082_2024,0.859664409708253,A级,403,2.09,0.000259887051658898,2.1612353823687863e-05,-2.853826482227238,-1.4269024349367072,2.825711365127116,117.01328496026568,0.00025991153357396896,793334668.98,11.024930438000924
600624_2023,0.8594536962476426,A级,404,2.09,0.00034088982732297075,4.5236952352954336e-05,-2.856607442877213,-1.42828110296243,1.7158561642849977,38.574287077182845,0.0003409605792438878,199383755.05,6.5356496820014165
600161_2023,0.8593984138982153,A级,405,2.1,0.0002566918039392317,8.644183372968647e-06,-2.8572942590634374,-1.4286428074400321,2.882554918838515,294.0091827468622,0.0002567148885568649,2018156295.02,28.69532143600113
603818_2023,0.8592631637743265,A级,406,2.1,0.00025709717656924286,1.1029277652198075e-05,-2.8590664883051073,-1.4295277295137276,7.710097065336996,228.59024426786422,0.0002571060390722731,1566629458.07,22.310427438001465
959_2021,0.8592405024874552,A级,407,2.11,0.0002554464230674301,3.3397485751611974e-07,-2.8593523311854145,-1.4296759986052785,1.4015531334495113,6228.368313196735,0.00025549299958148574,52470684259.54,763.8672267200002
688080_2023,0.859221922323284,A级,408,2.11,0.0002881327555522598,7.719301260733676e-05,-2.859672324400069,-1.4297975656937307,0.7454211016517225,27.998206952325294,0.0002882471400901413,171215662.57,2.732627398998675
200725_2023,0.8591591531998317,A级,409,2.12,0.00013478670208598757,5.993618345026044e-07,-2.8604171104361438,-1.4302082555371547,0.8296915950960682,2905.6674862659747,0.0001348086085344661,129496043154.65,223.8836918299993
300456_2023,0.8590981785015643,A级,410,2.12,0.0002659434429989207,3.2435463104133184e-05,-2.8612468418848604,-1.430607203210878,0.7023548244238133,59.645831528221194,0.0002660453660794221,488706416.05,7.199156633001913
2287_2021,0.8590244189966179,A级,411,2.13,0.0012946022597142375,2.877071551804937e-06,-2.862182478998287,-1.4310898009633677,2.958491707050685,148.40620201172263,0.0012951803141989949,136759068.41,448.97221199999944
2164_2021,0.8588010369791822,A级,412,2.13,0.000743633121984827,6.542755626185323e-06,-2.8651092595910033,-1.4325513584176885,3.733742458399354,22.289643567089705,0.000743806077641209,217131503.73,112.65748028000067
600019_2024,0.8587885571198135,A级,413,2.14,0.00010294183235030708,4.577558804388405e-07,-2.865266481860809,-1.4326330120524644,8.016750383704958,42106.646522870404,0.00010294315447885692,312910542337.98,223.88369182999907
688200_2021,0.858725184261972,A级,414,2.14,0.0002733629374212106,4.552037497726068e-05,-2.8661408219943922,-1.4330476508097074,5.26558654797346,49.84502246310727,0.0002733786291521474,321283237.62,5.005287450002764
600613_2023,0.858725015971848,A级,415,2.15,0.00032234056703463697,1.3710762368699309e-05,-2.866111216360363,-1.4330487527989972,5.201572902485225,132.8572938705941,0.0003223613258282552,726233604.2700001,22.510039625999575
688526_2024,0.8586833013472593,A级,416,2.15,0.0012039011389074455,5.869682148915514e-06,-2.8666492394936327,-1.433321684905742,0.8773784633867936,53.45765396707984,0.001205582538119749,78239303.25,204.10499426999766
601908_2019,0.858419913488522,A级,417,2.16,0.0003449627012510031,1.406294174625495e-05,-2.870104050773175,-1.4350449939157144,1.1211107032116707,116.76522587967563,0.00034506989776548385,596413256.4300001,23.52991037700013
600582_2019,0.8582888178034156,A级,418,2.16,0.00033869539001248034,1.5209675135699186e-06,-2.8718069895139324,-1.4359027342732094,1.0341106441446521,1100.0892860385306,0.000338806461353888,5723010643.66,221.6841710500014
688028_2024,0.8581191910416011,A级,419,2.17,0.00026999612520156667,5.833484949629861e-05,-2.874083490210263,-1.4370125776803835,0.925894354314245,38.509921997727645,0.00027007677467395943,251316505.04,3.628384687002083
603896_2021,0.8580467003876645,A级,420,2.17,0.000736251929017918,1.3503170968951017e-05,-2.87498724882575,-1.4374868728273906,0.7496829100158463,43.53787329171148,0.0007369881765651095,104194949.74,53.52437235999932
2066_2022,0.8579912308253363,A级,421,2.18,0.00024897314733498654,9.102395362772606e-06,-2.875708706778242,-1.4378498021914397,5.212478477820819,734.603014481598,0.00024898512445362375,1935548402.14,26.352486602001107
300445_2019,0.8579668875653131,A级,422,2.19,0.00037659264910557374,8.808036620104239e-05,-2.876106234764809,-1.438009077199304,2.237944767026164,25.549283818017305,0.00037666158418912766,76052326.64,3.275557203000819
301033_2021,0.8579339652898592,A级,423,2.19,0.000794764986892581,6.051054169232547e-05,-2.876509475281746,-1.4382244823700268,0.07656981815813624,88.38257844822519,0.0008031081596210722,19349831.59,12.134322112999683
300065_2023,0.8577996823833808,A级,424,2.2,0.00026914748951157485,5.201114565837782e-05,-2.878258163524108,-1.4391030761892247,2.4467636533274737,81.30402940667959,0.0002691779905565116,280028007.68,4.174804076000513
688016_2019,0.8577314340423866,A级,425,2.2,0.00042112461460480703,6.44655298201253e-05,-2.8791636959938964,-1.4395496152320382,0.8245774224201894,18.940552752552865,0.00042134917251733365,79247929.92999999,5.532554846998611
300576_2022,0.8574723200752515,A级,426,2.21,0.0007030532285306614,1.4610151003125538e-05,-2.882504532812756,-1.4412449613308764,1.6666864828857313,40.073065008172165,0.000703362265657291,104592470.82000001,47.12087305999944
8_2019,0.8574034641388493,A级,427,2.21,0.00033632881703922365,8.891044336178636e-06,-2.8833998407445662,-1.441695474850115,7.255406186694024,123.00011401832997,0.00033634532822911754,957438917.4699999,36.827819092003075
605305_2023,0.8573637266629064,A级,428,2.22,0.00025982018009216976,3.65011079132801e-05,-2.8839474441008877,-1.4419554714964873,0.580000702076529,62.68585703745384,0.00025993770054752316,425111244.47999996,6.118145019002518
603855_2019,0.8573360615950355,A级,429,2.22,0.0003944718393702988,1.1880548113532245e-05,-2.8842848422270846,-1.4421364808394854,2.996838955967959,110.24668081724691,0.00039452518209127105,492442380.45000005,32.2031683049988
3026_2020,0.8573001537252164,A级,430,2.23,0.000938930679520702,2.6566614849353878e-05,-2.884769408253625,-1.4423714208193879,2.0321402679010787,6.092378300959901,0.0009395095638945206,29062595.36,34.342502330000556
2177_2024,0.8572930606908461,A级,431,2.23,0.0006798813279819933,0.00016652350884231872,-2.8850021824300334,-1.4424178294605956,3.8679845216403277,12.985387337861592,0.000680036463943486,9836237.89,3.0827944570020023
2658_2020,0.8571028945114554,A级,432,2.24,0.00031327277940007743,2.5611610598726805e-05,-2.8873497283065923,-1.4436620583479969,8.843475664666942,59.04552760467088,0.00031328553945222736,387137094.81,11.231670374000105
920735_2020,0.8570879054119255,A级,433,2.24,0.0016056891320998085,8.856580246970743e-06,-2.887529116895741,-1.443760130157747,4.67816502275365,22.508664438137213,0.0016063550739617526,24699841.299999997,180.29899151999865
300445_2023,0.857080182092507,A级,434,2.25,0.0002765096562725796,7.35381713960423e-05,-2.8876948647161487,-1.4438106632723764,3.3648837159204796,83.60488317112664,0.0002765332950130233,180205317.39,2.7600833620000285
603587_2021,0.8570489941187484,A级,435,2.25,0.00032323047097443966,1.0258279102358965e-05,-2.8880397003251668,-1.4440147210230323,9.537991613440058,164.44948269011556,0.0003232420605811202,896450101.4599999,30.50922951000069
3026_2021,0.8569912737643929,A级,436,2.26,0.0007261184012830579,2.3060457801848e-05,-2.8888078161073185,-1.4443923778247583,1.7218997466189523,8.68023549662279,0.0007264855293071354,60177934.36,30.487596450001043
688569_2024,0.8569489828904122,A级,437,2.26,0.00025105006535619756,2.9406006353209746e-05,-2.889367566347183,-1.444669080170415,2.4787243383942403,79.9980426220159,0.00025107628278308507,561467892.47,7.537373688000415
300199_2022,0.8569170277314377,A级,438,2.27,0.0006960646607550122,1.5088161785460451e-05,-2.8897714052365187,-1.4448781585373667,3.3691076847056256,52.133362834933216,0.0006962177964339235,101186250.59,45.13316478000148
688253_2022,0.8568847490048002,A级,439,2.27,0.0002780086321588236,8.076220499325566e-05,-2.8902594696931674,-1.445089353744087,0.5384035378438328,25.347201316684142,0.0002781553105152896,160648856.02,2.4423110469990723
603025_2020,0.8568813545398541,A级,440,2.28,0.00031691201020582016,3.6384538391204777e-05,-2.8902595107240714,-1.4451115630928402,0.21096641386933226,47.24933713393605,0.0003173909210474295,262701725.87,7.710073646999199
2625_2024,0.8568552447366355,A级,441,2.28,0.0006016561461209189,8.263388314112216e-06,-2.8905730548451496,-1.4452823957284178,1.6740609555844501,77.19345594647785,0.0006018771513909137,258912661.5,71.80985970000104
603025_2021,0.8567497435184782,A级,442,2.29,0.00025547109705213077,2.6677237726410936e-05,-2.891972027475296,-1.4459726751187847,2.1733576349805044,85.40755249715751,0.0002555018947233484,589061186.32,8.576369908999908
300629_2024,0.8567214066843059,A级,443,2.29,0.0006079724674967358,2.6254320042810792e-05,-2.892342411970491,-1.446158078825224,4.056396226749451,59.33956811110379,0.0006080698350447117,79057938.87,22.157044586001486
534_2022,0.856716693811385,A级,444,2.3,0.0006927390713369934,1.3355365771292203e-05,-2.892391183349677,-1.446188913991953,1.116809950859085,100.86950846250285,0.000693173796275913,114594811.3,50.869718670000154
2612_2021,0.8566256293516517,A级,445,2.3,0.0002480404435019922,1.133216076253186e-05,-2.8935808043920206,-1.446784736115629,6.235257313919926,171.75325988752712,0.0002480506692601696,1477668123.09,20.888186069001286
688277_2021,0.8565412439260459,A级,446,2.31,0.0003351640812507523,0.00017741298863510962,-2.894851129244008,-1.4473368581276864,0.31738104846337895,8.854819574346834,0.00033553111255377633,46550907.339999996,0.8891743870013188
300011_2023,0.8565030963500306,A级,447,2.31,0.0002514414585160846,2.6731930036483233e-05,-2.8951996358505165,-1.44758645196024,3.9274814497351187,44.115218459301026,0.0002514589904120163,603545463.01,8.406034572001152
300238_2023,0.8564918152876113,A级,448,2.32,0.0006697696095017022,2.7167214059258782e-05,-2.8953476911442215,-1.4476602619650811,0.5065851992869825,45.15963098323513,0.0006706662617544916,60345929.64,23.653598890998673
601908_2024,0.8564140105880569,A级,449,2.32,0.0002397047959364976,9.38243812989962e-06,-2.896348037133433,-1.4481693273476515,2.7022848956804713,260.5431753688839,0.0002397262812861951,1915176845.78,24.548241564999426
688566_2021,0.8562663931640458,A级,450,2.33,0.0009787626100197658,1.2864639131257693e-05,-2.898283198583427,-1.449135166972148,2.681102725267613,28.927013779794045,0.0009791531896359033,52075342.64,75.0816204200011
300011_2024,0.8562221321273843,A级,451,2.34,0.00024626280626951846,2.594893804419618e-05,-2.898875468148004,-1.4494247596049799,4.164176097306886,27.958611216763014,0.0002462795401128407,644745974.86,8.490284552999084
603025_2022,0.8562110011796379,A级,452,2.34,0.000248270568385205,2.5498841500983626e-05,-2.8990206747604477,-1.4494975879594734,1.93238140785711,90.67105346196995,0.0002483031500335232,643501149.7299999,8.736543049997614
688526_2021,0.8561362835940771,A级,453,2.35,0.0014443360083750431,3.5185704168616247e-06,-2.899976428541306,-1.4499864549854447,2.659593051433084,62.60051106696575,0.0014451541662442282,76368725.74,409.48943699999893
603256_2020,0.8561213784347363,A级,454,2.35,0.00037492444081768455,3.773810614815539e-05,-2.9002056920983406,-1.4500839769960963,0.0185826827411065,35.2198827298504,0.0003826488420625723,165519839.77,8.934903386000405
900936_2020,0.8560509869675152,A级,455,2.36,0.00030233697965623515,1.344414871333957e-06,-2.9010904205469323,-1.4505445380660305,51.445302246624884,1313.3483473325014,0.00030233882605937767,7654107647.14,223.88369183000037
600295_2020,0.856044441157829,A级,456,2.36,0.00030229998614580614,1.3442503706975864e-06,-2.9011760767631176,-1.4505873662563735,2.3573964956843336,1313.3483473325023,0.00030233882605937767,7655044307.16,223.88369182999745
688317_2020,0.8560371092227754,A级,457,2.37,0.0003628540059875324,1.1878811456102894e-05,-2.9012825542116523,-1.450635337700098,4.608133363453281,116.46662167990267,0.00036288371077691897,565555799.3399999,29.54632247399828
959_2019,0.8560174355555231,A级,458,2.37,0.0003241657599982333,4.093702905188202e-07,-2.901528530609343,-1.4507640606195262,0.8345419230026542,26802.880887586507,0.0003242917303605535,21332121162.45,790.8644012300011
605128_2023,0.8560157855494654,A级,459,2.38,0.00030942326276220264,1.9831633626456154e-05,-2.901569542181353,-1.4507748552738633,0.5291818333401572,86.18598615209498,0.00030960540681081373,490783098.35,14.60251000799812
3025_2020,0.8559613453773168,A级,460,2.38,0.0009124442110342695,1.830786483002035e-05,-2.902280409110646,-1.451131050622908,3.533043773517536,2.9314308452938294,0.0009129641646640364,42530032.04,48.83891885000007
2730_2023,0.8559321536114461,A级,461,2.39,0.0006020228337948184,8.99451598662444e-06,-2.9026530889191298,-1.4513220472015715,6.728274404342,14.915157454663753,0.0006021010104179741,228153613.6,65.93220980999988
200725_2022,0.855664628359803,A级,462,2.39,0.0001250818334268441,5.562067769703886e-07,-2.9061454089458656,-1.4530724263695443,0.8661405212295812,2942.6642124360387,0.00012509990477993507,142637604768.04,223.88369183000134
2865_2023,0.8556189653443805,A级,463,2.4,0.0007627521007498265,4.764741995852694e-07,-2.906742864068303,-1.4533711937970517,2.310513060334334,32.893652444507076,0.0007630216845679306,2446004502.86,1599.8256083999972
603956_2020,0.8552444716701343,A级,464,2.4,0.00036271244934883213,2.350700790794476e-05,-2.911666410518313,-1.4558214517552026,4.007628822900661,56.88051242905466,0.0003627475931494557,276316578.27000004,14.429970902999308
2706_2021,0.8551555606772421,A级,465,2.41,0.00031079816813648183,7.160841194736466e-06,-2.912813525842823,-1.4564031825008141,5.657930076455687,16.08160094640997,0.0003108212490219299,1295745896.17,42.40246619699816
915_2023,0.8550543841561664,A级,466,2.41,0.000900946024263891,2.7962465379377397e-06,-2.914133128087565,-1.4570651659205136,2.7470656506003137,70.59294398976783,0.0009012531075494376,275728582.19,321.19835010000133
603790_2021,0.8550089196182886,A级,467,2.42,0.0003199165946016136,2.9655854122692274e-05,-2.9147549237273083,-1.4573626339365928,0.14436460146510824,52.75688344494592,0.0003206290631936236,290568323.74,9.78763714499845
301075_2021,0.8549730310585991,A级,468,2.42,0.0012028162022500218,8.889758227420751e-06,-2.915203786099716,-1.4575974481707443,1.6490293167438796,87.97598797340746,0.001203710656430037,44031286.45999999,134.30358691000038
688597_2022,0.8549527008616109,A级,469,2.43,0.00025849457987391213,5.869575431740596e-05,-2.9155196260894094,-1.457730465167546,0.0505979308002524,35.32769324063366,0.00025982386853591334,240807352.79000002,3.403974049002162
300353_2024,0.8547823124743459,A级,470,2.43,0.00024550058492182653,3.775125844973831e-05,-2.9177283353572276,-1.4588452920493888,8.281470484807597,33.165888140508144,0.0002455096802614567,419199615.89,5.503109946997994
2662_2022,0.8547675786645306,A级,471,2.44,0.00023568023747580846,1.1458341850719408e-05,-2.9178948460892995,-1.4589416938737243,1.928925833238281,14.613545893739477,0.0002357128388321889,1518336463.56,19.56844178599792
