Stkcd,ShortName,Accper,Typrep,C001014000,Year
002825,纳尔股份,2023-12-31,A,1195872056.44,2023
002825,纳尔股份,2024-12-31,A,1734796276.15,2024
002826,易明医药,2019-12-31,A,366428766.22,2019
002826,易明医药,2020-12-31,A,373067367.66,2020
002826,易明医药,2021-12-31,A,465715299.69,2021
002826,易明医药,2022-12-31,A,415000625.22,2022
002826,易明医药,2023-12-31,A,333989457.32,2023
002826,易明医药,2024-12-31,A,166918971.07,2024
002827,高争民爆,2019-12-31,A,150669007.73,2019
002827,高争民爆,2020-12-31,A,232683458.94,2020
002827,高争民爆,2021-12-31,A,286405973.34,2021
002827,高争民爆,2022-12-31,A,592787919.61,2022
002827,高争民爆,2023-12-31,A,769029561.63,2023
002827,高争民爆,2024-12-31,A,1023123060.98,2024
002829,星网宇达,2019-12-31,A,187635081.41,2019
002829,星网宇达,2020-12-31,A,396213912.22,2020
002829,星网宇达,2021-12-31,A,423739242.39,2021
002829,星网宇达,2022-12-31,A,581473147.72,2022
002829,星网宇达,2023-12-31,A,615010462.45,2023
002829,星网宇达,2024-12-31,A,415099000.84,2024
002831,裕同科技,2019-12-31,A,5235382898.82,2019
002831,裕同科技,2020-12-31,A,6063466369.09,2020
002831,裕同科技,2021-12-31,A,9002573843.47,2021
002831,裕同科技,2022-12-31,A,9667595353.73,2022
002831,裕同科技,2023-12-31,A,8501797817.61,2023
002831,裕同科技,2024-12-31,A,10185363317.89,2024
002832,比音勒芬,2019-12-31,A,912703835.23,2019
002832,比音勒芬,2020-12-31,A,772357223.81,2020
002832,比音勒芬,2021-12-31,A,796569983.1,2021
002832,比音勒芬,2022-12-31,A,917778833.13,2022
002832,比音勒芬,2023-12-31,A,929664937.11,2023
002832,比音勒芬,2024-12-31,A,1252158873.32,2024
002833,弘亚数控,2019-12-31,A,852473949.95,2019
002833,弘亚数控,2020-12-31,A,1060558273.3,2020
002833,弘亚数控,2021-12-31,A,1711227327.92,2021
002833,弘亚数控,2022-12-31,A,1372757663.74,2022
002833,弘亚数控,2023-12-31,A,1732269937.95,2023
002833,弘亚数控,2024-12-31,A,1863827158.94,2024
002835,同为股份,2019-12-31,A,418170847.45,2019
002835,同为股份,2020-12-31,A,539894483.03,2020
002835,同为股份,2021-12-31,A,809421496.07,2021
002835,同为股份,2022-12-31,A,623757257.38,2022
002835,同为股份,2023-12-31,A,651015008.4,2023
002835,同为股份,2024-12-31,A,753950273.08,2024
002836,新宏泽,2019-12-31,A,237741530.11,2019
002836,新宏泽,2020-12-31,A,116872289.89,2020
002836,新宏泽,2021-12-31,A,96737861.4,2021
002836,新宏泽,2022-12-31,A,92085569.55,2022
002836,新宏泽,2023-12-31,A,88389130.61,2023
002836,新宏泽,2024-12-31,A,272462141.2,2024
002837,英维克,2019-12-31,A,750076878.99,2019
002837,英维克,2020-12-31,A,964605082.3,2020
002837,英维克,2021-12-31,A,1276473016.12,2021
002837,英维克,2022-12-31,A,1553131478.22,2022
002837,英维克,2023-12-31,A,1701044926.47,2023
002837,英维克,2024-12-31,A,2697955938.55,2024
002838,道恩股份,2019-12-31,A,1141076514.12,2019
002838,道恩股份,2020-12-31,A,2536311900.62,2020
002838,道恩股份,2021-12-31,A,2886408021.63,2021
002838,道恩股份,2022-12-31,A,3292038802.52,2022
002838,道恩股份,2023-12-31,A,2908808554.06,2023
002838,道恩股份,2024-12-31,A,4873217749.67,2024
002840,华统股份,2019-12-31,A,7946593449.84,2019
002840,华统股份,2020-12-31,A,8991868886.35,2020
002840,华统股份,2021-12-31,A,8497707951.09,2021
002840,华统股份,2022-12-31,A,9384803658.05,2022
002840,华统股份,2023-12-31,A,7751428985.75,2023
002840,华统股份,2024-12-31,A,8621351626.91,2024
002841,视源股份,2019-12-31,A,13711481040.87,2019
002841,视源股份,2020-12-31,A,13464741838.25,2020
002841,视源股份,2021-12-31,A,18143356343.42,2021
002841,视源股份,2022-12-31,A,18141903849.28,2022
002841,视源股份,2023-12-31,A,18481095103.76,2023
002841,视源股份,2024-12-31,A,19136130167.45,2024
002842,翔鹭钨业,2019-12-31,A,1116755426.42,2019
002842,翔鹭钨业,2020-12-31,A,1191673468.49,2020
002842,翔鹭钨业,2021-12-31,A,1178688499.08,2021
002842,翔鹭钨业,2022-12-31,A,1340073730.61,2022
002842,翔鹭钨业,2023-12-31,A,1069170896.06,2023
002842,翔鹭钨业,2024-12-31,A,1281421982.55,2024
002843,泰嘉股份,2019-12-31,A,239709437.28,2019
002843,泰嘉股份,2020-12-31,A,201487070.04,2020
002843,泰嘉股份,2021-12-31,A,211882815.61,2021
002843,泰嘉股份,2022-12-31,A,586778622.92,2022
002843,泰嘉股份,2023-12-31,A,1413597069.67,2023
002843,泰嘉股份,2024-12-31,A,1269343893.41,2024
002845,同兴达,2019-12-31,A,3984578427.73,2019
002845,同兴达,2020-12-31,A,6525340099.21,2020
002845,同兴达,2021-12-31,A,6301167450.99,2021
002845,同兴达,2022-12-31,A,5475989033.79,2022
002845,同兴达,2023-12-31,A,7118963430.64,2023
002845,同兴达,2024-12-31,A,8945553302.35,2024
002846,英联股份,2019-12-31,A,633517420.66,2019
002846,英联股份,2020-12-31,A,809970404.91,2020
002846,英联股份,2021-12-31,A,1205409828.46,2021
002846,英联股份,2022-12-31,A,1378361813.98,2022
002846,英联股份,2023-12-31,A,1163504739.51,2023
002846,英联股份,2024-12-31,A,1466778445.71,2024
002847,盐津铺子,2019-12-31,A,844284442.03,2019
002847,盐津铺子,2020-12-31,A,1166771039.74,2020
002847,盐津铺子,2021-12-31,A,1350826013.48,2021
002847,盐津铺子,2022-12-31,A,2008488143.08,2022
002847,盐津铺子,2023-12-31,A,2879107822.86,2023
002847,盐津铺子,2024-12-31,A,3304043910.35,2024
002848,高斯贝尔,2019-12-31,A,523012095.35,2019
002848,高斯贝尔,2020-12-31,A,401986283.64,2020
002848,高斯贝尔,2021-12-31,A,488386905.08,2021
002848,高斯贝尔,2022-12-31,A,378299813.79,2022
002848,高斯贝尔,2023-12-31,A,162115557.73,2023
002848,高斯贝尔,2024-12-31,A,112117344.65,2024
002849,威星智能,2019-12-31,A,243006515.75,2019
002849,威星智能,2020-12-31,A,444092923.04,2020
002849,威星智能,2021-12-31,A,759994432.02,2021
002849,威星智能,2022-12-31,A,595967780.15,2022
002849,威星智能,2023-12-31,A,493384790.17,2023
002849,威星智能,2024-12-31,A,632901179.38,2024
002850,科达利,2019-12-31,A,1085304419.33,2019
002850,科达利,2020-12-31,A,1011802002.9,2020
002850,科达利,2021-12-31,A,1778444966.66,2021
002850,科达利,2022-12-31,A,3899952365.68,2022
002850,科达利,2023-12-31,A,5568926599.01,2023
002850,科达利,2024-12-31,A,6090770377.31,2024
002851,麦格米特,2019-12-31,A,1491535246.28,2019
002851,麦格米特,2020-12-31,A,2207380758.49,2020
002851,麦格米特,2021-12-31,A,2772253137.78,2021
002851,麦格米特,2022-12-31,A,3893386004.52,2022
002851,麦格米特,2023-12-31,A,3783893111.07,2023
002851,麦格米特,2024-12-31,A,3921468224.59,2024
002852,道道全,2019-12-31,A,4438295517.77,2019
002852,道道全,2020-12-31,A,5696712425.3,2020
002852,道道全,2021-12-31,A,5913159884.27,2021
002852,道道全,2022-12-31,A,6274212628.85,2022
002852,道道全,2023-12-31,A,4127650550.64,2023
002852,道道全,2024-12-31,A,3382444792.9,2024
002853,皮阿诺,2019-12-31,A,843303040.55,2019
002853,皮阿诺,2020-12-31,A,627831971.85,2020
002853,皮阿诺,2021-12-31,A,804510196.98,2021
002853,皮阿诺,2022-12-31,A,759904072.73,2022
002853,皮阿诺,2023-12-31,A,811703330.69,2023
002853,皮阿诺,2024-12-31,A,734283587.43,2024
002855,捷荣技术,2019-12-31,A,1761973969.94,2019
002855,捷荣技术,2020-12-31,A,1744005681.31,2020
002855,捷荣技术,2021-12-31,A,2220927090.39,2021
002855,捷荣技术,2022-12-31,A,2021164650.57,2022
002855,捷荣技术,2023-12-31,A,1571748044.51,2023
002855,捷荣技术,2024-12-31,A,1108862909.86,2024
002857,三晖电气,2019-12-31,A,156829222.74,2019
002857,三晖电气,2020-12-31,A,112593099.07,2020
002857,三晖电气,2021-12-31,A,110281750.55,2021
002857,三晖电气,2022-12-31,A,107620406.08,2022
002857,三晖电气,2023-12-31,A,115198492.34,2023
002857,三晖电气,2024-12-31,A,306566959.78,2024
002859,洁美科技,2019-12-31,A,525763016.36,2019
002859,洁美科技,2020-12-31,A,804046671.33,2020
002859,洁美科技,2021-12-31,A,1075927083.17,2021
002859,洁美科技,2022-12-31,A,829974791.3,2022
002859,洁美科技,2023-12-31,A,809913101.04,2023
002859,洁美科技,2024-12-31,A,972836819.17,2024
002860,星帅尔,2019-12-31,A,283422273.02,2019
002860,星帅尔,2020-12-31,A,397651764.02,2020
002860,星帅尔,2021-12-31,A,660479911.3,2021
002860,星帅尔,2022-12-31,A,863151208.41,2022
002860,星帅尔,2023-12-31,A,1504651006.85,2023
002860,星帅尔,2024-12-31,A,1834055562.21,2024
002861,瀛通通讯,2019-12-31,A,849553930.84,2019
002861,瀛通通讯,2020-12-31,A,1040043656.63,2020
002861,瀛通通讯,2021-12-31,A,827798251.15,2021
002861,瀛通通讯,2022-12-31,A,557019280.22,2022
002861,瀛通通讯,2023-12-31,A,553811007.14,2023
002861,瀛通通讯,2024-12-31,A,622181322.31,2024
002862,实丰文化,2019-12-31,A,305970903.42,2019
002862,实丰文化,2020-12-31,A,266700537.93,2020
002862,实丰文化,2021-12-31,A,293783482.61,2021
002862,实丰文化,2022-12-31,A,291681456.49,2022
002862,实丰文化,2023-12-31,A,241727390.26,2023
002862,实丰文化,2024-12-31,A,273577146.86,2024
002863,今飞凯达,2019-12-31,A,2646040242.53,2019
002863,今飞凯达,2020-12-31,A,2652490159.81,2020
002863,今飞凯达,2021-12-31,A,2624171069.24,2021
002863,今飞凯达,2022-12-31,A,3577851865.07,2022
002863,今飞凯达,2023-12-31,A,3889789934.36,2023
002863,今飞凯达,2024-12-31,A,4190983818.76,2024
002864,盘龙药业,2019-12-31,A,194692920.97,2019
002864,盘龙药业,2020-12-31,A,241966430.97,2020
002864,盘龙药业,2021-12-31,A,383325522.34,2021
002864,盘龙药业,2022-12-31,A,420249864.75,2022
002864,盘龙药业,2023-12-31,A,406072398.88,2023
002864,盘龙药业,2024-12-31,A,361518733.53,2024
002865,钧达股份,2019-12-31,A,346554863.03,2019
002865,钧达股份,2020-12-31,A,359815245.48,2020
002865,钧达股份,2021-12-31,A,868993529.63,2021
002865,钧达股份,2022-12-31,A,3214339476.81,2022
002865,钧达股份,2023-12-31,A,2445140302.83,2023
002865,钧达股份,2024-12-31,A,1261385947.48,2024
002866,传艺科技,2019-12-31,A,1060646005.92,2019
002866,传艺科技,2020-12-31,A,1177540979.15,2020
002866,传艺科技,2021-12-31,A,1412546610.15,2021
002866,传艺科技,2022-12-31,A,1207317713.18,2022
002866,传艺科技,2023-12-31,A,1246116893.69,2023
002866,传艺科技,2024-12-31,A,1394404671.39,2024
002867,周大生,2019-12-31,A,4148245083.92,2019
002867,周大生,2020-12-31,A,3078635366.54,2020
002867,周大生,2021-12-31,A,7989445485.29,2021
002867,周大生,2022-12-31,A,10001067146.2,2022
002867,周大生,2023-12-31,A,15092248653.38,2023
002867,周大生,2024-12-31,A,9959953426.07,2024
002868,绿康生化,2019-12-31,A,161650785.27,2019
002868,绿康生化,2020-12-31,A,181732701.2,2020
002868,绿康生化,2021-12-31,A,273472839.32,2021
002868,绿康生化,2022-12-31,A,300720950.93,2022
002868,绿康生化,2023-12-31,A,578890745.09,2023
002868,绿康生化,2024-12-31,A,505287986.98,2024
002869,金溢科技,2019-12-31,A,1400135230.86,2019
002869,金溢科技,2020-12-31,A,927125416.48,2020
002869,金溢科技,2021-12-31,A,323135404.65,2021
002869,金溢科技,2022-12-31,A,166930430.39,2022
002869,金溢科技,2023-12-31,A,327302750.43,2023
002869,金溢科技,2024-12-31,A,429429457.14,2024
002870,香山股份,2019-12-31,A,481345132.53,2019
002870,香山股份,2020-12-31,A,567538402.18,2020
002870,香山股份,2021-12-31,A,3448157677.23,2021
002870,香山股份,2022-12-31,A,3575372800.18,2022
002870,香山股份,2023-12-31,A,3983993215.46,2023
002870,香山股份,2024-12-31,A,3937790933.94,2024
002871,伟隆股份,2019-12-31,A,172822026.43,2019
002871,伟隆股份,2020-12-31,A,215337141.62,2020
002871,伟隆股份,2021-12-31,A,301805573.58,2021
002871,伟隆股份,2022-12-31,A,268504688.03,2022
002871,伟隆股份,2023-12-31,A,271975781.56,2023
002871,伟隆股份,2024-12-31,A,331243343.78,2024
002873,新天药业,2019-12-31,A,95497361.55,2019
002873,新天药业,2020-12-31,A,67428876.39,2020
002873,新天药业,2021-12-31,A,110148378.13,2021
002873,新天药业,2022-12-31,A,179365943.54,2022
002873,新天药业,2023-12-31,A,158237861.69,2023
002873,新天药业,2024-12-31,A,117686758.86,2024
002875,安奈儿,2019-12-31,A,770567596.35,2019
002875,安奈儿,2020-12-31,A,563447719.45,2020
002875,安奈儿,2021-12-31,A,576074712.03,2021
002875,安奈儿,2022-12-31,A,567439966.86,2022
002875,安奈儿,2023-12-31,A,391294503.33,2023
002875,安奈儿,2024-12-31,A,345343691.22,2024
002876,三利谱,2019-12-31,A,1079003872.6,2019
002876,三利谱,2020-12-31,A,1393794465.69,2020
002876,三利谱,2021-12-31,A,1427474594.48,2021
002876,三利谱,2022-12-31,A,1587998556.12,2022
002876,三利谱,2023-12-31,A,1438014346.61,2023
002876,三利谱,2024-12-31,A,1403886367.97,2024
002877,智能自控,2019-12-31,A,297357014.09,2019
002877,智能自控,2020-12-31,A,269853697.28,2020
002877,智能自控,2021-12-31,A,427710375.1,2021
002877,智能自控,2022-12-31,A,510660264.08,2022
002877,智能自控,2023-12-31,A,648200172.12,2023
002877,智能自控,2024-12-31,A,562162336.88,2024
002879,长缆科技,2019-12-31,A,204111105.13,2019
002879,长缆科技,2020-12-31,A,334306750.57,2020
002879,长缆科技,2021-12-31,A,345958315.42,2021
002879,长缆科技,2022-12-31,A,329366663.86,2022
002879,长缆科技,2023-12-31,A,348843294.01,2023
002879,长缆科技,2024-12-31,A,611944047.31,2024
002880,卫光生物,2019-12-31,A,306975585.32,2019
002880,卫光生物,2020-12-31,A,363679570.42,2020
002880,卫光生物,2021-12-31,A,432694045.57,2021
002880,卫光生物,2022-12-31,A,439533254.01,2022
002880,卫光生物,2023-12-31,A,491320219.74,2023
002880,卫光生物,2024-12-31,A,546732077.91,2024
002881,美格智能,2019-12-31,A,701321284.1,2019
002881,美格智能,2020-12-31,A,861648919.33,2020
002881,美格智能,2021-12-31,A,2105338704.66,2021
002881,美格智能,2022-12-31,A,2147575697.88,2022
002881,美格智能,2023-12-31,A,1766302940.28,2023
002881,美格智能,2024-12-31,A,2689897676.88,2024
002882,金龙羽,2019-12-31,A,3423841129.24,2019
002882,金龙羽,2020-12-31,A,3030354207.54,2020
002882,金龙羽,2021-12-31,A,4572208653.47,2021
002882,金龙羽,2022-12-31,A,3595543926.77,2022
002882,金龙羽,2023-12-31,A,3346483617.41,2023
002882,金龙羽,2024-12-31,A,3055875774.45,2024
002884,凌霄泵业,2019-12-31,A,740154778.74,2019
002884,凌霄泵业,2020-12-31,A,1029838580.01,2020
002884,凌霄泵业,2021-12-31,A,1638218228.8,2021
002884,凌霄泵业,2022-12-31,A,822196217.61,2022
002884,凌霄泵业,2023-12-31,A,758080040.85,2023
002884,凌霄泵业,2024-12-31,A,1027512839.63,2024
002885,京泉华,2019-12-31,A,1032899957.5,2019
002885,京泉华,2020-12-31,A,860475133.66,2020
002885,京泉华,2021-12-31,A,1364782891.6,2021
002885,京泉华,2022-12-31,A,1846137919.39,2022
002885,京泉华,2023-12-31,A,1857484549.39,2023
002885,京泉华,2024-12-31,A,1544499568.48,2024
002886,沃特股份,2019-12-31,A,826255639.95,2019
002886,沃特股份,2020-12-31,A,1010037993.13,2020
002886,沃特股份,2021-12-31,A,1433379321.13,2021
002886,沃特股份,2022-12-31,A,1403987933.35,2022
002886,沃特股份,2023-12-31,A,1029878463.18,2023
002886,沃特股份,2024-12-31,A,1300760739.1,2024
002888,惠威科技,2019-12-31,A,141078065.77,2019
002888,惠威科技,2020-12-31,A,161788099.88,2020
002888,惠威科技,2021-12-31,A,234582868.59,2021
002888,惠威科技,2022-12-31,A,105309344.2,2022
002888,惠威科技,2023-12-31,A,129827470.23,2023
002888,惠威科技,2024-12-31,A,147177336.84,2024
002890,弘宇股份,2019-12-31,A,152488828.82,2019
002890,弘宇股份,2020-12-31,A,212116244.2,2020
002890,弘宇股份,2021-12-31,A,220923506.38,2021
002890,弘宇股份,2022-12-31,A,245192088.98,2022
002890,弘宇股份,2023-12-31,A,231973815.0,2023
002890,弘宇股份,2024-12-31,A,178841448.14,2024
002891,中宠股份,2019-12-31,A,1273439016.14,2019
002891,中宠股份,2020-12-31,A,1911549651.28,2020
002891,中宠股份,2021-12-31,A,1827975003.69,2021
002891,中宠股份,2022-12-31,A,2493535339.39,2022
002891,中宠股份,2023-12-31,A,2318431023.63,2023
002891,中宠股份,2024-12-31,A,2058339641.16,2024
002892,科力尔,2019-12-31,A,500299687.98,2019
002892,科力尔,2020-12-31,A,573522208.65,2020
002892,科力尔,2021-12-31,A,937057833.57,2021
002892,科力尔,2022-12-31,A,570694369.07,2022
002892,科力尔,2023-12-31,A,536849334.53,2023
002892,科力尔,2024-12-31,A,830216756.23,2024
002895,川恒股份,2019-12-31,A,1072830694.8,2019
002895,川恒股份,2020-12-31,A,1095965253.76,2020
002895,川恒股份,2021-12-31,A,1663816360.62,2021
002895,川恒股份,2022-12-31,A,1872937877.66,2022
002895,川恒股份,2023-12-31,A,2005921945.23,2023
002895,川恒股份,2024-12-31,A,3772839000.86,2024
002896,中大力德,2019-12-31,A,423621094.2,2019
002896,中大力德,2020-12-31,A,477607500.36,2020
002896,中大力德,2021-12-31,A,693808502.66,2021
002896,中大力德,2022-12-31,A,617329852.85,2022
002896,中大力德,2023-12-31,A,667639655.68,2023
002896,中大力德,2024-12-31,A,587578107.79,2024
002897,意华股份,2019-12-31,A,910263745.03,2019
002897,意华股份,2020-12-31,A,2559081685.44,2020
002897,意华股份,2021-12-31,A,4354096156.72,2021
002897,意华股份,2022-12-31,A,3396691204.46,2022
002897,意华股份,2023-12-31,A,3355547208.1,2023
002897,意华股份,2024-12-31,A,3997127529.56,2024
002898,赛隆药业,2019-12-31,A,102809411.21,2019
002898,赛隆药业,2020-12-31,A,67650575.62,2020
002898,赛隆药业,2021-12-31,A,65927076.23,2021
002898,赛隆药业,2022-12-31,A,71966283.76,2022
002898,赛隆药业,2023-12-31,A,94685003.32,2023
002898,赛隆药业,2024-12-31,A,97894447.79,2024
002899,英派斯,2019-12-31,A,601917424.22,2019
002899,英派斯,2020-12-31,A,591720872.12,2020
002899,英派斯,2021-12-31,A,608625959.05,2021
002899,英派斯,2022-12-31,A,503078474.36,2022
002899,英派斯,2023-12-31,A,544415376.62,2023
002899,英派斯,2024-12-31,A,647196364.48,2024
002900,哈三联,2019-12-31,A,583057116.57,2019
002900,哈三联,2020-12-31,A,499941668.55,2020
002900,哈三联,2021-12-31,A,272539791.75,2021
002900,哈三联,2022-12-31,A,317032201.83,2022
002900,哈三联,2023-12-31,A,521793599.72,2023
002900,哈三联,2024-12-31,A,511449006.76,2024
002901,大博医疗,2019-12-31,A,300406745.86,2019
002901,大博医疗,2020-12-31,A,230893463.66,2020
002901,大博医疗,2021-12-31,A,280289871.43,2021
002901,大博医疗,2022-12-31,A,511875312.32,2022
002901,大博医疗,2023-12-31,A,662047521.29,2023
002901,大博医疗,2024-12-31,A,619638001.06,2024
002902,铭普光磁,2019-12-31,A,529349663.27,2019
